File Name,LL_LL,LL_LH,LL_HL,LL_HH,LH_LL,LH_LH,LH_HL,LH_HH,HL_LL,HL_LH,HL_HL,HL_HH,HH_LL,HH_LH,HH_HL,HH_HH
0144.png,117.28125,108.5625,144.609375,114.3125,110.671875,129.015625,121.625,106.46875,155.234375,108.1875,108.734375,115.46875,99.703125,88.234375,87.953125,92.078125
0549.png,156.28125,113.546875,130.953125,131.25,124.046875,116.0,104.140625,121.703125,136.046875,133.859375,110.609375,116.5,105.875,114.515625,105.5,98.109375
0031.png,125.546875,113.75,95.90625,128.203125,132.875,122.21875,127.75,108.109375,112.375,113.34375,116.390625,102.28125,121.375,104.375,98.125,134.1875
0527.png,161.828125,110.265625,117.078125,95.65625,128.875,118.46875,93.171875,92.671875,122.953125,84.640625,87.34375,80.234375,94.078125,70.203125,58.015625,76.1875
0213.png,146.703125,78.703125,118.96875,90.8125,92.8125,100.796875,92.03125,88.9375,116.046875,101.84375,101.015625,89.046875,85.25,85.890625,91.375,100.203125
0257.png,149.28125,141.734375,116.46875,136.78125,126.140625,120.640625,104.40625,111.96875,128.203125,96.4375,125.125,127.71875,92.0,83.984375,90.828125,87.96875
0533.png,121.375,146.875,107.15625,111.296875,151.46875,115.90625,115.421875,105.234375,112.484375,112.453125,112.671875,105.28125,105.515625,90.515625,90.125,82.0625
0799.png,114.5,109.28125,92.359375,136.890625,106.953125,120.078125,87.828125,89.109375,92.859375,100.25,109.53125,100.328125,93.75,77.96875,85.9375,76.5
0874.png,200.0625,43.65625,52.375,48.171875,56.34375,52.75,36.234375,54.671875,46.890625,47.890625,33.203125,35.46875,43.984375,43.609375,31.734375,27.953125
0003.png,193.453125,55.46875,101.046875,55.84375,63.546875,53.984375,64.1875,67.796875,81.9375,73.1875,85.40625,53.890625,57.796875,58.078125,51.046875,52.765625
0148.png,133.828125,106.59375,118.984375,116.578125,117.375,123.859375,128.21875,120.875,131.6875,121.203125,130.234375,114.03125,136.125,120.171875,99.9375,110.21875
0536.png,134.84375,137.109375,119.5625,131.359375,143.1875,139.421875,132.625,100.40625,128.125,115.359375,127.25,124.78125,114.03125,90.140625,70.25,102.046875
0861.png,133.9375,108.25,131.515625,112.765625,125.875,131.8125,125.75,117.734375,129.5625,102.15625,125.75,121.546875,119.6875,124.109375,119.609375,125.140625
0361.png,125.84375,162.078125,110.578125,91.296875,156.125,99.921875,91.78125,98.578125,102.109375,96.875,124.28125,112.3125,82.015625,89.46875,78.1875,66.0625
0033.png,141.328125,82.65625,90.734375,114.296875,103.453125,120.640625,124.0,109.046875,91.3125,119.296875,119.625,84.078125,111.671875,88.34375,87.8125,88.3125
0881.png,206.859375,76.734375,69.71875,70.75,67.96875,85.78125,63.25,74.828125,78.4375,59.65625,62.9375,62.8125,74.015625,65.671875,61.140625,57.109375
0102.png,127.1875,117.0,124.25,123.78125,123.0,117.8125,114.53125,100.328125,113.765625,109.5,100.65625,108.140625,107.796875,91.515625,103.484375,85.75
0740.png,119.28125,80.171875,123.46875,109.046875,74.109375,126.0,93.609375,78.203125,109.96875,74.59375,97.03125,82.625,77.890625,61.875,58.09375,65.953125
0338.png,91.875,112.96875,102.140625,96.140625,112.0,130.84375,102.4375,86.4375,114.6875,101.328125,97.03125,74.75,97.640625,82.03125,82.203125,86.046875
0514.png,161.6875,105.9375,79.875,93.796875,113.25,139.015625,95.75,64.140625,99.84375,67.390625,88.21875,74.0625,97.8125,54.078125,69.375,51.90625
